datetime,location_id,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,dew_point_2m,apparent_temperature,wet_bulb_temperature_2m
2026-08-29 20:35:12.616000+00:00,NAG_01,44.0,35.0,1.8,820.0,,,
2026-08-29 20:42:44.333000+00:00,NAG_01,44.0,35.0,1.8,820.0,,,
2026-08-29 20:42:44.872000+00:00,NAG_01,44.0,35.0,1.8,820.0,,,
2026-08-29 20:42:45.406000+00:00,NAG_01,44.0,35.0,1.8,820.0,,,
2026-08-29 20:42:46.013000+00:00,NAG_01,44.0,35.0,1.8,820.0,,,
2026-08-29 20:42:46.602000+00:00,NAG_01,44.0,35.0,1.8,820.0,,,
2026-08-29 20:42:47.137000+00:00,NAG_01,44.0,35.0,1.8,820.0,,,
2026-08-29 20:00:00+00:00,loc_delhi_01,41.5,45.0,2.5,850.0,,,
2026-08-29 20:01:00+00:00,loc_delhi_01,41.5,45.0,2.5,850.0,,,
2026-08-29 20:04:00+00:00,loc_delhi_01,41.5,45.0,2.5,850.0,,,
2026-08-29 20:05:00+00:00,loc_delhi_01,41.5,45.0,2.5,850.0,,,
2026-08-29 21:08:13.637000+00:00,point_probe,28.6,75.0,7.2,0.0,,,
2026-08-29 21:08:23.602000+00:00,point_probe,27.6,78.0,7.8,0.0,,,
2026-08-29 21:08:23.704000+00:00,point_probe,27.8,72.0,14.0,0.0,,,
2026-08-29 21:08:25.036000+00:00,point_probe,25.0,78.0,12.7,0.0,,,
2026-08-29 21:08:28.831000+00:00,point_probe,26.4,97.0,8.0,0.0,,,
2026-08-29 21:08:40.542000+00:00,point_probe,26.7,95.0,10.2,0.0,,,
2026-08-29 21:08:44.594000+00:00,point_probe,27.0,96.0,8.1,0.0,,,
2026-08-29 21:09:26.966000+00:00,point_probe,26.8,97.0,8.7,0.0,,,
2026-08-29 21:09:27.447000+00:00,point_probe,27.0,97.0,8.6,0.0,,,
2026-08-29 21:09:41.356000+00:00,point_probe,27.0,95.0,4.8,0.0,,,
2026-08-29 21:10:10.645000+00:00,point_probe,27.1,97.0,8.1,0.0,,,
2026-08-29 21:10:16.709000+00:00,point_probe,27.3,95.0,7.9,0.0,,,
2026-08-29 21:10:25.522000+00:00,point_probe,21.7,93.0,19.1,0.0,,,
2026-08-29 21:10:28.221000+00:00,point_probe,26.7,86.0,39.2,0.0,,,
2026-08-29 21:10:29.137000+00:00,point_probe,30.0,65.0,10.2,0.0,,,
2026-08-29 21:10:39.530000+00:00,point_probe,22.5,72.0,8.6,0.0,,,
2026-08-29 21:11:07.628000+00:00,point_probe,26.9,96.0,5.8,0.0,,,
2026-08-29 21:11:10.687000+00:00,point_probe,27.2,93.0,7.3,0.0,,,
2026-08-29 21:11:13.923000+00:00,point_probe,27.2,96.0,7.4,0.0,,,
2026-08-29 21:12:18.627000+00:00,point_probe,25.8,96.0,13.1,0.0,,,
2026-08-29 21:12:23.845000+00:00,point_probe,26.9,96.0,5.8,0.0,,,
2026-08-29 21:12:26.227000+00:00,point_probe,26.0,98.0,3.3,0.0,,,
2026-08-29 21:12:28.564000+00:00,point_probe,26.6,95.0,11.2,0.0,,,
2026-08-29 21:12:31.511000+00:00,point_probe,27.1,94.0,6.1,0.0,,,
2026-08-29 21:12:38.019000+00:00,point_probe,22.5,97.0,11.7,0.0,,,
2026-08-29 21:13:27.724000+00:00,point_probe,28.1,63.0,15.4,0.0,,,
2026-08-29 21:13:28.929000+00:00,point_probe,23.2,100.0,0.4,0.0,,,
2026-08-29 21:13:37.249000+00:00,point_probe,29.6,59.0,16.8,0.0,,,
2026-08-29 21:13:48.604000+00:00,point_probe,20.0,90.0,13.4,0.0,,,
2026-08-29 21:15:30.382000+00:00,point_probe,29.4,85.0,25.3,0.0,,,
2026-08-29 21:15:39.741000+00:00,point_probe,9.7,99.0,1.9,0.0,,,
2026-08-29 21:15:44.703000+00:00,point_probe,4.2,90.0,6.0,0.0,,,
2026-08-29 21:15:48.368000+00:00,point_probe,9.3,91.0,7.5,0.0,,,
2026-08-29 21:15:59.473000+00:00,point_probe,35.0,50.0,2.0,700.0,,,
2026-08-29 21:16:01.497000+00:00,point_probe,35.0,50.0,2.0,700.0,,,
2026-08-29 21:16:05.358000+00:00,point_probe,-40.8,57.0,40.1,700.0,,,
2026-08-29 21:16:08.430000+00:00,point_probe,35.0,50.0,2.0,700.0,,,
2026-08-29 21:16:12.067000+00:00,point_probe,35.0,50.0,2.0,700.0,,,
2026-08-29 21:16:20.464000+00:00,point_probe,8.9,73.0,37.5,0.0,,,
2026-08-29 21:16:22.070000+00:00,point_probe,-4.4,100.0,12.2,12.0,,,
2026-08-29 21:16:26.644000+00:00,point_probe,-28.6,47.0,42.1,0.0,,,
2026-08-29 21:16:28.895000+00:00,point_probe,-12.8,82.0,58.0,25.0,,,
2026-08-29 21:16:32.077000+00:00,point_probe,31.8,39.0,2.0,9.0,,,
2026-08-29 21:16:43.569000+00:00,point_probe,13.5,82.0,6.0,0.0,,,
2026-08-29 21:16:47.180000+00:00,point_probe,23.9,34.0,10.7,569.0,,,
2026-08-29 21:16:51.023000+00:00,point_probe,8.5,96.0,24.6,0.0,,,
2026-08-29 21:16:54.190000+00:00,point_probe,-17.4,92.0,12.3,98.0,,,
2026-08-29 21:17:01.401000+00:00,point_probe,3.6,94.0,12.6,0.0,,,
2026-08-29 21:17:07.779000+00:00,point_probe,-1.5,90.0,10.7,176.0,,,
2026-08-29 21:22:06.790000+00:00,point_probe,28.5,75.0,7.2,0.0,,,
2026-08-29 21:28:41.869000+00:00,point_probe,25.2,92.0,6.4,0.0,,,
2026-08-29 21:28:42.175000+00:00,point_probe,21.3,99.0,14.8,0.0,,,
2026-08-29 21:28:43.881000+00:00,point_probe,22.7,98.0,9.8,0.0,,,
2026-08-29 21:31:34.370000+00:00,point_probe,23.9,97.0,10.5,0.0,,,
2026-08-29 21:36:16.795000+00:00,point_probe,2.8,91.0,28.5,0.0,,,
2026-08-29 21:36:57.387000+00:00,point_probe,23.6,98.0,13.9,0.0,,,
2026-08-29 21:37:25.599000+00:00,point_probe,25.8,96.0,12.4,0.0,,,
2026-08-29 21:37:36.269000+00:00,point_probe,21.4,96.0,11.9,0.0,,,
2026-08-29 21:37:40.186000+00:00,point_probe,22.8,84.0,6.3,0.0,,,
2026-08-29 21:37:44.520000+00:00,point_probe,19.2,81.0,7.8,0.0,,,
2026-08-30 07:28:40.087000+00:00,point_probe,28.9,68.0,17.5,578.0,,,
2026-08-30 07:29:44.812000+00:00,point_probe,24.7,55.0,17.4,701.0,,,
2026-08-30 07:29:50.692000+00:00,point_probe,20.7,48.0,3.3,314.0,,,
2026-08-30 07:30:05.560000+00:00,point_probe,32.3,73.0,3.5,675.0,,,
2026-08-30 07:31:56.242000+00:00,point_probe,29.6,72.0,12.1,615.0,,,
2026-08-30 07:31:59.372000+00:00,point_probe,28.8,88.0,9.0,381.0,,,
2026-08-30 07:33:18.387000+00:00,point_probe,28.6,67.0,16.0,309.0,,,
2026-08-30 07:33:41.218000+00:00,point_probe,28.8,88.0,9.0,381.0,,,
2026-09-06 07:57:47.891000+00:00,point_probe,27.5,70.0,18.2,750.0,,,
2026-09-06 07:57:48.538000+00:00,point_probe,29.5,70.0,16.6,736.0,,,
2026-09-06 07:58:06.186000+00:00,point_probe,36.6,6.0,9.2,923.0,,,
2026-09-06 07:58:19.778000+00:00,point_probe,26.8,84.0,27.0,876.0,,,
2026-09-06 08:00:50.370000+00:00,point_probe,29.8,80.0,10.4,404.0,,,
2026-09-06 08:01:13.493000+00:00,point_probe,30.0,62.0,13.9,717.0,,,
2026-09-06 08:01:18.217000+00:00,point_probe,29.2,83.0,14.7,406.0,,,
17:27.983000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:12:58.170000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:13:08.137000+00:00,sim_node,42.5,60.0,1.0,800.0,,,
2026-08-29 20:13:08.181000+00:00,sim_node,41.5,60.0,1.0,800.0,,,
2026-08-29 20:13:08.231000+00:00,sim_node,40.0,60.0,1.0,800.0,,,
2026-08-29 20:13:08.247000+00:00,sim_node,39.5,60.0,1.0,800.0,,,
2026-08-29 20:13:08.263000+00:00,sim_node,39.0,60.0,1.0,800.0,,,
2026-08-29 20:13:08.272000+00:00,sim_node,38.5,60.0,1.0,800.0,,,
2026-08-29 20:13:08.383000+00:00,sim_node,37.0,60.0,1.0,800.0,,,
2026-08-29 20:13:09.407000+00:00,sim_node,36.5,60.0,1.0,800.0,,,
2026-08-29 20:13:09.438000+00:00,sim_node,36.0,60.0,1.0,800.0,,,
2026-08-29 20:13:09.452000+00:00,sim_node,35.5,60.0,1.0,800.0,,,
2026-08-29 20:13:09.459000+00:00,sim_node,35.0,60.0,1.0,800.0,,,
2026-08-29 20:13:09.473000+00:00,sim_node,34.5,60.0,1.0,800.0,,,
2026-08-29 20:13:09.487000+00:00,sim_node,33.5,60.0,1.0,800.0,,,
2026-08-29 20:13:09.503000+00:00,sim_node,33.0,60.0,1.0,800.0,,,
2026-08-29 20:13:09.542000+00:00,sim_node,32.5,60.0,1.0,800.0,,,
2026-08-29 20:13:09.600000+00:00,sim_node,32.0,60.0,1.0,800.0,,,
2026-08-29 20:13:10.423000+00:00,sim_node,33.0,60.0,1.0,800.0,,,
2026-08-29 20:13:10.439000+00:00,sim_node,33.5,60.0,1.0,800.0,,,
2026-08-29 20:13:10.447000+00:00,sim_node,34.0,60.0,1.0,800.0,,,
2026-08-29 20:13:10.455000+00:00,sim_node,34.5,60.0,1.0,800.0,,,
2026-08-29 20:13:10.464000+00:00,sim_node,35.0,60.0,1.0,800.0,,,
2026-08-29 20:13:10.471000+00:00,sim_node,35.5,60.0,1.0,800.0,,,
2026-08-29 20:13:10.512000+00:00,sim_node,37.0,60.0,1.0,800.0,,,
2026-08-29 20:13:10.567000+00:00,sim_node,38.5,60.0,1.0,800.0,,,
2026-08-29 20:13:10.583000+00:00,sim_node,39.0,60.0,1.0,800.0,,,
2026-08-29 20:13:10.591000+00:00,sim_node,39.5,60.0,1.0,800.0,,,
2026-08-29 20:13:10.608000+00:00,sim_node,40.0,60.0,1.0,800.0,,,
2026-08-29 20:13:10.623000+00:00,sim_node,40.5,60.0,1.0,800.0,,,
2026-08-29 20:13:19.724000+00:00,sim_node,40.0,60.0,1.0,800.0,,,
2026-08-29 20:13:21.472000+00:00,sim_node,39.5,60.0,1.0,800.0,,,
2026-08-29 20:13:22.496000+00:00,sim_node,39.0,60.0,1.0,800.0,,,
2026-08-29 20:13:24.184000+00:00,sim_node,38.5,60.0,1.0,800.0,,,
2026-08-29 20:13:25.336000+00:00,sim_node,38.5,58.0,1.0,800.0,,,
2026-08-29 20:13:25.351000+00:00,sim_node,38.5,57.0,1.0,800.0,,,
2026-08-29 20:13:25.391000+00:00,sim_node,38.5,54.0,1.0,800.0,,,
2026-08-29 20:13:25.475000+00:00,sim_node,38.5,51.0,1.0,800.0,,,
2026-08-29 20:13:25.527000+00:00,sim_node,38.5,50.0,1.0,800.0,,,
2026-08-29 20:13:25.543000+00:00,sim_node,38.5,49.0,1.0,800.0,,,
2026-08-29 20:13:25.600000+00:00,sim_node,38.5,47.0,1.0,800.0,,,
2026-08-29 20:13:25.648000+00:00,sim_node,38.5,46.0,1.0,800.0,,,
2026-08-29 20:13:25.671000+00:00,sim_node,38.5,45.0,1.0,800.0,,,
2026-08-29 20:13:25.732000+00:00,sim_node,38.5,43.0,1.0,800.0,,,
2026-08-29 20:13:25.753000+00:00,sim_node,38.5,42.0,1.0,800.0,,,
2026-08-29 20:13:25.807000+00:00,sim_node,38.5,39.0,1.0,800.0,,,
2026-08-29 20:13:25.823000+00:00,sim_node,38.5,38.0,1.0,800.0,,,
2026-08-29 20:13:25.847000+00:00,sim_node,38.5,36.0,1.0,800.0,,,
2026-08-29 20:13:25.863000+00:00,sim_node,38.5,35.0,1.0,800.0,,,
2026-08-29 20:13:26.040000+00:00,sim_node,38.5,37.0,1.0,800.0,,,
2026-08-29 20:13:26.055000+00:00,sim_node,38.5,39.0,1.0,800.0,,,
2026-08-29 20:13:26.063000+00:00,sim_node,38.5,41.0,1.0,800.0,,,
2026-08-29 20:13:26.071000+00:00,sim_node,38.5,43.0,1.0,800.0,,,
2026-08-29 20:13:26.079000+00:00,sim_node,38.5,46.0,1.0,800.0,,,
2026-08-29 20:13:26.087000+00:00,sim_node,38.5,49.0,1.0,800.0,,,
2026-08-29 20:13:26.096000+00:00,sim_node,38.5,52.0,1.0,800.0,,,
2026-08-29 20:13:26.103000+00:00,sim_node,38.5,55.0,1.0,800.0,,,
2026-08-29 20:13:26.111000+00:00,sim_node,38.5,57.0,1.0,800.0,,,
2026-08-29 20:13:26.119000+00:00,sim_node,38.5,60.0,1.0,800.0,,,
2026-08-29 20:13:26.127000+00:00,sim_node,38.5,62.0,1.0,800.0,,,
2026-08-29 20:13:26.135000+00:00,sim_node,38.5,63.0,1.0,800.0,,,
2026-08-29 20:13:26.143000+00:00,sim_node,38.5,64.0,1.0,800.0,,,
2026-08-29 20:13:26.152000+00:00,sim_node,38.5,65.0,1.0,800.0,,,
2026-08-29 20:13:26.215000+00:00,sim_node,38.5,66.0,1.0,800.0,,,
2026-08-29 20:13:26.249000+00:00,sim_node,38.5,68.0,1.0,800.0,,,
2026-08-29 20:13:26.270000+00:00,sim_node,38.5,71.0,1.0,800.0,,,
2026-08-29 20:13:26.277000+00:00,sim_node,38.5,72.0,1.0,800.0,,,
2026-08-29 20:13:26.290000+00:00,sim_node,38.5,75.0,1.0,800.0,,,
2026-08-29 20:13:26.304000+00:00,sim_node,38.5,78.0,1.0,800.0,,,
2026-08-29 20:13:26.319000+00:00,sim_node,38.5,79.0,1.0,800.0,,,
2026-08-29 20:13:26.367000+00:00,sim_node,38.5,80.0,1.0,800.0,,,
2026-08-29 20:13:26.567000+00:00,sim_node,38.5,80.0,1.0,800.0,,,
2026-08-29 20:13:26.583000+00:00,sim_node,38.5,79.0,1.0,800.0,,,
2026-08-29 20:13:26.599000+00:00,sim_node,38.5,78.0,1.0,800.0,,,
2026-08-29 20:13:26.607000+00:00,sim_node,38.5,76.0,1.0,800.0,,,
2026-08-29 20:13:26.615000+00:00,sim_node,38.5,75.0,1.0,800.0,,,
2026-08-29 20:13:26.631000+00:00,sim_node,38.5,72.0,1.0,800.0,,,
2026-08-29 20:13:26.639000+00:00,sim_node,38.5,71.0,1.0,800.0,,,
2026-08-29 20:13:26.655000+00:00,sim_node,38.5,70.0,1.0,800.0,,,
2026-08-29 20:13:26.663000+00:00,sim_node,38.5,69.0,1.0,800.0,,,
2026-08-29 20:13:26.671000+00:00,sim_node,38.5,68.0,1.0,800.0,,,
2026-08-29 20:13:26.695000+00:00,sim_node,38.5,66.0,1.0,800.0,,,
2026-08-29 20:13:26.711000+00:00,sim_node,38.5,65.0,1.0,800.0,,,
2026-08-29 20:13:26.763000+00:00,sim_node,38.5,64.0,1.0,800.0,,,
2026-08-29 20:13:37.088000+00:00,sim_node,38.5,64.0,1.1,800.0,,,
2026-08-29 20:13:37.119000+00:00,sim_node,38.5,64.0,1.4,800.0,,,
2026-08-29 20:13:37.127000+00:00,sim_node,38.5,64.0,1.5,800.0,,,
2026-08-29 20:13:37.171000+00:00,sim_node,38.5,64.0,1.7,800.0,,,
2026-08-29 20:13:37.220000+00:00,sim_node,38.5,64.0,1.8,800.0,,,
2026-08-29 20:13:37.240000+00:00,sim_node,38.5,64.0,1.9,800.0,,,
2026-08-29 20:13:37.255000+00:00,sim_node,38.5,64.0,2.0,800.0,,,
2026-08-29 20:13:37.263000+00:00,sim_node,38.5,64.0,2.1,800.0,,,
2026-08-29 20:13:37.288000+00:00,sim_node,38.5,64.0,2.3,800.0,,,
2026-08-29 20:13:37.296000+00:00,sim_node,38.5,64.0,2.4,800.0,,,
2026-08-29 20:13:37.311000+00:00,sim_node,38.5,64.0,2.6,800.0,,,
2026-08-29 20:13:37.327000+00:00,sim_node,38.5,64.0,2.8,800.0,,,
2026-08-29 20:13:37.343000+00:00,sim_node,38.5,64.0,2.9,800.0,,,
2026-08-29 20:13:37.351000+00:00,sim_node,38.5,64.0,3.0,800.0,,,
2026-08-29 20:13:37.367000+00:00,sim_node,38.5,64.0,3.1,800.0,,,
2026-08-29 20:13:37.391000+00:00,sim_node,38.5,64.0,3.2,800.0,,,
2026-08-29 20:13:37.435000+00:00,sim_node,38.5,64.0,3.3,800.0,,,
2026-08-29 20:13:37.456000+00:00,sim_node,38.5,64.0,3.4,800.0,,,
2026-08-29 20:13:37.479000+00:00,sim_node,38.5,64.0,3.5,800.0,,,
2026-08-29 20:15:14.803000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:15:16.605000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:15:18.297000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:15:18.934000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:15:19.457000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:17:21.973000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:17:25.701000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:17:26.801000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:17:27.407000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:17:27.983000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:17:29.152000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:17:29.674000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:17:30.257000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:17:30.852000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:17:31.462000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
2026-08-29 20:17:32.019000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
8-29 20:17:30.852000+00:00,sim_node,42.0,60.0,1.0,800.0,,,
